,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
102,118,111,1.02211981567,91,114,0.934901960784,27,R14,2011,111,0.729982964225,0.945205479452,0
103,110,118,0.877922077922,88,108,0.538409245411,22,R14,2011,118,1.0,1.25374855825,0
104,65,102,0.773507767784,88,106,0.913748932536,23,R14,2011,106,1.03881169142,0.822520852641,1
105,99,104,1.78260869565,93,116,1.04315789474,6,R14,2011,104,1.08266237252,1.41676718938,0
106,73,101,0.78111946533,125,107,1.4289044289,52,R14,2011,107,1.4794359577,0.942780748663,1
107,103,117,1.23253388947,67,103,1.38672768879,36,R14,2011,117,1.08068582955,0.770869565217,0
108,136,112,1.0160284951,91,113,0.692194403535,45,R14,2011,112,0.823834196891,0.874094202899,0
109,63,111,1.04336734694,127,118,0.904263877715,64,R15,2011,118,1.25374855825,0.945205479452,1
110,62,108,0.55660974067,112,106,0.936893203883,50,R15,2011,106,1.03881169142,1.0,1
111,184,103,1.30910951894,81,114,0.921033740129,103,R15,2011,103,0.729982964225,1.08068582955,0
112,50,116,1.03336510963,57,101,0.762481089259,7,R15,2011,101,0.942780748663,1.08266237252,1
113,111,107,1.45112781955,115,105,1.07826810991,4,R15,2011,105,0.803497085762,1.4794359577,1
114,88,113,0.690093708166,99,102,0.771167048055,11,R15,2011,102,0.822520852641,0.823834196891,1
115,65,110,1.36783919598,106,104,1.70205066345,41,R15,2011,104,1.41676718938,1.10665944775,1
116,79,115,0.915942028986,70,112,1.05189456343,9,R15,2011,115,0.874094202899,1.21621621622,0
