,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
223,90,113,1.54375,97,112,0.934640522876,7,R03,2014,112,1.19533678756,1.02447552448,1
224,57,103,0.793577981651,138,105,1.23333333333,81,R03,2014,105,1.0725,1.06676706827,1
225,110,104,0.775735294118,72,114,0.970695970696,38,R04,2014,104,1.22805017104,1.14989293362,0
226,46,102,0.635838150289,159,113,1.31128404669,113,R04,2014,113,1.02447552448,0.896455223881,1
227,81,111,0.474074074074,58,103,0.64606741573,23,R04,2014,111,1.06676706827,0.540691192865,0
228,110,118,0.707936507937,83,109,1.27272727273,27,R04,2014,118,0.509698996656,0.851458885942,0
229,32,117,2.16560509554,107,107,1.32888888889,75,R04,2014,107,1.35641891892,0.952781673679,1
230,148,110,1.4296875,49,108,1.10599078341,99,R04,2014,110,0.917264466762,1.35718128026,0
231,91,112,0.987654320988,48,116,1.04247104247,43,R04,2014,112,1.32467532468,1.19533678756,0
232,60,105,1.56038647343,113,106,1.27027027027,53,R04,2014,106,1.34057971014,1.0725,1
233,136,101,0.592105263158,50,115,0.995495495495,86,R04,2014,101,0.825943396226,1.08119434259,0
234,106,114,0.879895561358,63,102,0.526732673267,43,R05,2014,114,0.896455223881,1.22805017104,0
235,58,112,1.13745704467,93,104,0.933139534884,35,R05,2014,104,1.14989293362,1.19533678756,1
236,75,106,1.40070921986,92,116,0.908571428571,17,R05,2014,116,1.32467532468,1.34057971014,1
237,70,113,1.63696369637,56,117,1.40909090909,14,R05,2014,113,0.952781673679,1.02447552448,0
238,81,115,0.756983240223,65,105,1.196875,16,R05,2014,115,1.0725,0.825943396226,0
239,72,109,1.09404388715,137,101,0.839534883721,65,R05,2014,101,1.08119434259,0.509698996656,1
240,86,108,0.791780821918,78,111,0.637195121951,8,R05,2014,108,0.540691192865,0.917264466762,0
241,119,103,0.659038901602,91,118,0.836683417085,28,R05,2014,103,0.851458885942,1.06676706827,0
242,87,110,1.68524590164,106,107,1.57976653696,19,R05,2014,107,1.35641891892,1.35718128026,1
243,60,105,1.11720698254,83,104,1.02985074627,23,R06,2014,104,1.14989293362,1.0725,1
244,74,112,1.01302083333,61,106,1.25668449198,13,R06,2014,112,1.34057971014,1.19533678756,0
245,82,102,0.538461538462,79,115,0.832151300236,3,R06,2014,102,0.825943396226,0.896455223881,0
246,94,109,0.923245614035,134,108,0.846501128668,40,R06,2014,108,0.917264466762,0.509698996656,1
247,89,117,1.28143712575,92,103,0.770833333333,3,R06,2014,103,1.06676706827,0.952781673679,1
248,69,116,0.964705882353,38,111,0.693236714976,31,R06,2014,116,0.540691192865,1.32467532468,0
249,92,101,0.99203187251,83,118,0.820116054159,9,R06,2014,101,0.851458885942,1.08119434259,0
250,118,110,1.46228710462,52,114,0.993273542601,66,R06,2014,110,1.22805017104,1.35718128026,0
251,67,107,1.48837209302,107,113,1.57660167131,40,R06,2014,113,1.02447552448,1.35641891892,1
252,104,104,1.07575757576,70,103,0.808752025932,34,R07,2014,104,1.06676706827,1.14989293362,0
253,30,115,0.853465346535,175,110,1.55291576674,145,R07,2014,110,1.35718128026,0.825943396226,1
254,132,113,1.57981220657,97,109,0.872881355932,35,R07,2014,113,0.509698996656,1.02447552448,0
255,70,111,0.672877846791,67,101,1.00854700855,3,R07,2014,111,1.08119434259,0.540691192865,0
256,65,118,0.832512315271,73,105,1.04958677686,8,R07,2014,105,1.0725,0.851458885942,1
257,123,116,1.03455723542,44,102,0.595652173913,79,R07,2014,116,0.896455223881,1.32467532468,0
258,120,108,0.947858472998,77,112,1.0404494382,43,R07,2014,108,1.19533678756,0.917264466762,0
259,73,106,1.18526785714,54,117,1.21361502347,19,R07,2014,106,0.952781673679,1.34057971014,0
260,76,114,0.877659574468,81,107,1.28381374723,5,R07,2014,107,1.35641891892,1.22805017104,1
261,88,110,1.81338742394,107,116,1.18737672584,19,R08,2014,116,1.32467532468,1.35718128026,1
262,76,106,1.203187251,94,113,1.53919694073,18,R08,2014,113,1.02447552448,1.34057971014,1
263,65,105,1.05828779599,57,102,0.559655596556,8,R08,2014,105,0.896455223881,1.0725,0
264,99,118,0.838709677419,83,111,0.718181818182,16,R08,2014,118,0.540691192865,0.851458885942,0
265,77,109,0.847645429363,188,117,1.14428857715,111,R08,2014,117,0.952781673679,0.509698996656,1
266,101,103,0.789181692094,69,115,0.677941176471,32,R08,2014,103,0.825943396226,1.06676706827,0
267,55,104,1.12969924812,76,101,1.00305343511,21,R09,2014,101,1.08119434259,1.14989293362,1
268,114,116,1.19159663866,64,105,1.06600660066,50,R09,2014,116,1.0725,1.32467532468,0
269,91,111,0.736517719569,74,114,0.885271317829,17,R09,2014,111,1.22805017104,0.540691192865,0
270,38,102,0.583143507973,125,112,0.955752212389,87,R09,2014,112,1.19533678756,0.896455223881,1
271,64,107,1.25237191651,96,106,1.14093959732,32,R09,2014,106,1.34057971014,1.35641891892,1
272,125,108,1.02442996743,87,115,0.67861715749,38,R09,2014,108,0.825943396226,0.917264466762,0
273,91,112,1.10281923715,111,107,1.1621187801,20,R10,2014,107,1.35641891892,1.19533678756,1
274,154,114,0.876358695652,41,109,0.757142857143,113,R10,2014,114,0.509698996656,1.22805017104,0
275,101,117,1.31770833333,109,104,1.07894736842,8,R10,2014,104,1.14989293362,0.952781673679,1
276,86,110,1.63666666667,100,113,1.50083472454,14,R10,2014,113,1.02447552448,1.35718128026,1
277,74,118,0.877124183007,119,108,1.07560627675,45,R10,2014,108,0.917264466762,0.851458885942,1
278,76,101,1.0323943662,81,103,0.848101265823,5,R10,2014,103,1.06676706827,1.08119434259,1
279,38,107,1.16946778711,148,116,1.24886191199,110,R11,2014,116,1.32467532468,1.35641891892,1
280,140,104,1.07898448519,54,115,0.681015452539,86,R11,2014,104,0.825943396226,1.14989293362,0
281,95,113,1.45839416058,75,111,0.786998616874,20,R11,2014,113,0.540691192865,1.02447552448,0
282,91,103,0.867205542725,98,102,0.548354935194,7,R11,2014,102,0.896455223881,1.06676706827,1
283,54,114,1.02831402831,104,105,0.986111111111,50,R11,2014,105,1.0725,1.22805017104,1
284,77,108,1.1264516129,109,101,1.02275600506,32,R11,2014,101,1.08119434259,0.917264466762,1
285,89,106,1.17575757576,51,118,0.842760180995,38,R11,2014,106,0.851458885942,1.34057971014,0
286,87,109,0.686090225564,94,110,1.52571428571,7,R11,2014,110,1.35718128026,0.509698996656,1
287,82,112,1.05882352941,44,117,1.25547445255,38,R11,2014,112,0.952781673679,1.19533678756,0
288,102,103,0.873443983402,107,107,1.01276102088,5,R12,2014,107,1.35641891892,1.06676706827,1
289,79,117,1.17861799218,123,110,1.47649301144,44,R12,2014,110,1.35718128026,0.952781673679,1
290,59,115,0.641491395793,129,113,1.43947368421,70,R12,2014,113,1.02447552448,0.825943396226,1
291,81,105,1.05167958656,66,109,0.705526770294,15,R12,2014,105,0.509698996656,1.0725,0
292,95,102,0.592321755027,87,118,0.818088386434,8,R12,2014,102,0.851458885942,0.896455223881,0
293,50,101,1.05760368664,90,106,1.21659634318,40,R12,2014,106,1.34057971014,1.08119434259,1
294,109,116,1.3931133429,74,108,1.07466063348,35,R12,2014,116,0.917264466762,1.32467532468,0
295,88,114,0.968217934166,116,112,1.1055408971,28,R12,2014,112,1.19533678756,1.22805017104,1
296,61,104,1.18610747051,28,111,0.78728606357,33,R12,2014,104,0.540691192865,1.14989293362,0
297,118,110,1.48383371824,90,103,0.88141923436,28,R13,2014,110,1.06676706827,1.35718128026,0
298,105,106,1.25492772668,85,114,0.943831494483,20,R13,2014,106,1.22805017104,1.34057971014,0
299,94,113,1.49328449328,98,116,1.40077821012,4,R13,2014,116,1.32467532468,1.02447552448,1
300,100,108,1.03121852971,103,117,1.10449438202,3,R13,2014,117,0.952781673679,0.917264466762,1
301,73,112,1.12765957447,109,101,1.01043841336,36,R13,2014,101,1.08119434259,1.19533678756,1
302,125,109,0.712671509282,80,102,0.629127857748,45,R13,2014,109,0.896455223881,0.509698996656,0
303,37,115,0.621276595745,133,107,1.01659751037,96,R13,2014,107,1.35641891892,0.825943396226,1
304,106,118,0.826779026217,98,104,1.22123893805,8,R13,2014,118,1.14989293362,0.851458885942,0
305,78,111,0.764505119454,77,105,1.06547619048,1,R13,2014,111,1.0725,0.540691192865,0
306,62,116,1.36184971098,51,114,0.931034482759,11,R14,2014,116,1.22805017104,1.32467532468,0
307,56,118,0.84819897084,128,113,1.43620501636,72,R14,2014,113,1.02447552448,0.851458885942,1
308,86,104,1.1861761427,115,110,1.46757322176,29,R14,2014,110,1.35718128026,1.14989293362,1
309,78,107,1.11188811189,118,108,1.02554744526,40,R14,2014,108,0.917264466762,1.35641891892,1
310,22,102,0.630168453292,105,106,1.25295508274,83,R14,2014,106,1.34057971014,0.896455223881,1
311,92,101,1.04461687682,101,105,1.05882352941,9,R14,2014,105,1.0725,1.08119434259,1
312,92,103,0.869638351556,100,109,0.764215314632,8,R14,2014,109,0.509698996656,1.06676706827,1
313,103,117,1.09696969697,70,115,0.586391437309,33,R14,2014,117,0.825943396226,0.952781673679,0
314,107,112,1.07539267016,66,111,0.784518828452,41,R14,2014,112,0.540691192865,1.19533678756,0
315,80,105,1.06237623762,89,107,1.06434316354,9,R15,2014,107,1.35641891892,1.0725,1
316,63,108,1.05792163543,116,110,1.45681381958,53,R15,2014,110,1.35718128026,0.917264466762,1
317,117,114,0.925257731959,73,115,0.59319631467,44,R15,2014,114,0.825943396226,1.22805017104,0
318,81,117,1.12169811321,88,106,1.34216589862,7,R15,2014,106,1.34057971014,0.952781673679,1
319,66,112,1.11067580803,70,102,0.598866052445,4,R15,2014,102,0.896455223881,1.19533678756,1
320,60,109,0.785258681786,106,116,1.35371179039,46,R15,2014,116,1.32467532468,0.509698996656,1
321,85,111,0.767638758231,91,118,0.807573415765,6,R15,2014,118,0.851458885942,0.540691192865,1
322,76,113,1.48509763618,99,101,1.03268551237,23,R15,2014,101,1.08119434259,1.02447552448,1
323,76,103,0.873545384019,91,104,1.13636363636,15,R15,2014,104,1.14989293362,1.06676706827,1
324,88,110,1.47873303167,108,112,1.09990834097,20,R16,2014,112,1.19533678756,1.35718128026,1
325,54,102,0.619498984428,79,114,0.965238480194,25,R16,2014,114,1.22805017104,0.896455223881,1
326,140,101,1.04966887417,72,109,0.76994067238,68,R16,2014,101,0.509698996656,1.08119434259,0
327,75,104,1.140625,80,108,1.01162790698,5,R16,2014,108,0.917264466762,1.14989293362,1
328,97,106,1.32033719705,34,111,0.780762564991,63,R16,2014,106,0.540691192865,1.34057971014,0
329,62,105,1.0491355778,60,113,1.41884328358,2,R16,2014,105,1.02447552448,1.0725,0
330,66,115,0.59554973822,151,103,0.871014492754,85,R16,2014,103,1.06676706827,0.825943396226,1
331,79,116,1.37909836066,51,117,1.106271777,28,R16,2014,116,0.952781673679,1.32467532468,0
332,56,118,0.823785351704,69,107,1.06755629691,13,R16,2014,107,1.35641891892,0.851458885942,1
333,104,110,1.41962077494,92,101,1.1,12,R17,2014,110,1.08119434259,1.35718128026,0
334,102,107,1.07490039841,36,111,0.747402078337,66,R17,2014,107,0.540691192865,1.35641891892,0
